gene	avg_var
EIF1AXP1	11.3179862945493
CROCC	3.72947553973934
MST1L	0.588969741581296
MFAP2	5.52915059175652
ATP13A2	2.21374162907991
SDHB	1.07803853534694
PADI2	1.84848386549111
RCC2	2.23416811275926
ARHGEF10L	1.54322392550785
IGSF21	4.63270461908469
ALDH4A1	1.69936820674073
IFFO2	4.04994220997651
UBR4	2.13844109808356
EMC1	0.553664115040586
MRTO4	0.833443384414946
AKR7L	0.412960437549235
AKR7A3	0.782342749017123
RNU6-1099P	6.47752088356637
AKR7A2	5.28083199913842
PQLC2	0.684018257688486
RN7SL277P	3.19840451162791
MINOS1	1.80410231010642
CAPZB	2.19506424037332
NBL1	5.08619712569846
TMCO4	5.22691837948943
OTUD3	1.25050525759919
UBXN10	0.520190642831296
VWA5B1	0.266667892044203
CAMK2N1	1.54479342640576
MUL1	0.870209286386414
FAM43B	0.887841987636618
CDA	5.9491128612437
PINK1	2.5001491968757
PINK1-AS	1.35815259465861
DDOST	1.08204168003302
KIF17	2.65869211142463
SH2D5	0.0982805974584589
HP1BP3	1.22457583082643
RPS15AP6	3.77590358516216
EIF4G3	1.37129335616189
ECE1	6.991822493376
NBPF2P	1.82096518118343
NBPF3	0.525574773184765
ALPL	2.67496897810483
RAP1GAP	5.89693005468316
USP48	0.749177758544989
HSPG2	6.97798356390145
LINC00339	1.80128632667855
CDC42	0.688283578335626
CDC42-IT1	1.08923010494492
WNT4	2.23324858017265
ZBTB40	1.45467960180343
EPHA8	0.646791999637546
C1QA	8.4744300034408
C1QC	9.54701728641107
C1QB	8.8816958948986
EPHB2	2.9324415915452
KDM1A	3.11708063389196
LUZP1	2.37547464950944
HTR1D	0.435166190553633
HNRNPR	1.65684139185208
ZNF436	4.35489463800875
TCEA3	2.29334323155778
ASAP3	2.28271472584942
E2F2	4.14855664840486
ID3	11.0440023666447
RPL11	1.14400107087614
TCEB3	0.812306709756124
PITHD1	0.335484007705518
LYPLA2	1.17351262399971
GALE	3.28689034704713
HMGCL	1.399580555044
FUCA1	1.61030763401095
PNRC2	1.81386688547146
SRSF10	2.23307800390292
NIPAL3	3.60810348045542
STPG1	1.30831279164031
RCAN3	3.88662654990581
SRRM1	1.98136384931612
CLIC4	7.94073068456872
SYF2	2.13955750686684
RHD	0.761498571050663
TMEM50A	0.938600327644048
RHCE	2.57101868055659
TMEM57	0.592967423495802
LDLRAP1	4.36696124622628
MAN1C1	3.00242004980692
MTFR1L	3.64046393785839
AUNIP	3.11198751741301
PAQR7	2.10993778473406
STMN1	0.805609713261305
PAFAH2	1.63175653724282
EXTL1	1.04206428455514
PDIK1L	3.91310798755778
FAM110D	3.20718514106504
ZNF593	2.52232302087563
CNKSR1	0.88892684416905
CEP85	4.75423947226827
SH3BGRL3	2.03845314576897
UBXN11	2.14397370414634
LIN28A	0.134295798149372
DHDDS	2.26799832346389
HMGN2	3.50462569398075
RPS6KA1	1.73164443994592
ARID1A	0.434729004566946
PIGV	2.21803142323415
ZDHHC18	2.19146739718548
GPN2	2.79355656829758
NUDC	1.46544433486781
GPATCH3	2.16075072628171
TRNP1	2.55271546460179
SLC9A1	3.42421392923787
WDTC1	0.772251592716836
TMEM222	3.00710420758482
SYTL1	0.335953893478408
MAP3K6	2.53325799755652
GPR3	2.247438276822
WASF2	2.36732771553464
AHDC1	4.75812264398388
IFI6	4.87787212913258
FAM76A	2.65565137310188
STX12	0.805666092871754
PPP1R8	3.95920885906854
SCARNA1	0.546616605410489
THEMIS2	3.6467840069009
RPA2	2.1003424112965
XKR8	1.44238651691517
RN7SL559P	2.58115902145109
EYA3	0.95948377319094
SPCS2P4	12.1286097844042
PTAFR	6.65742684482214
DNAJC8	1.25242449287685
ATPIF1	1.86979075363529
SESN2	1.73980063832096
MED18	1.66795941640866
PHACTR4	1.66138223867324
RNU6ATAC27P	3.60447212338995
RCC1	2.97372524783356
SNHG3	0.464621828332572
TRNAU1AP	0.309179228822393
SNORD99	7.03726418873545
SNHG12	0.828588101904401
RAB42	1.73204445330584
TAF12	1.32384134911696
GMEB1	1.39420601367956
YTHDF2	1.59795632346508
OPRD1	0.307380131277824
EPB41	1.44619604541395
TMEM200B	3.52399747555088
SRSF4	1.73083407108203
MECR	2.02170073413231
PTPRU	4.77272868546952
MATN1	1.77329967394999
LAPTM5	10.2034695612144
SDC3	4.37530947718394
PUM1	0.850936463746379
NKAIN1	8.05612671111512
SNRNP40	2.76997820095337
ZCCHC17	0.462230941512654
FABP3	4.17373789888443
SERINC2	4.412110368154
HCRTR1	0.267111575144506
PEF1	3.67796252375942
COL16A1	3.41293093095643
PTP4A2	0.404177804316693
KHDRBS1	2.21520860151139
TMEM39B	0.786822144783311
KPNA6	0.583826751355488
TXLNA	2.38812348971749
CCDC28B	0.622594432050946
IQCC	1.10606264726957
EIF3I	1.38576942292601
TMEM234	1.40967626977371
MTMR9LP	2.02725940709537
FAM167B	1.59001822314168
HDAC1	1.70165551284113
MARCKSL1	1.53184296512205
TSSK3	0.612723863801469
FAM229A	0.868044358444347
BSDC1	1.0974957800997
ZBTB8B	4.45529520160159
ZBTB8A	3.31636985274086
ZBTB8OS	1.31653963349139
RBBP4	2.58811303024488
SYNC	5.15953781090508
KIAA1522	2.41122005669882
S100PBP	0.963515651819659
YARS	0.6861535395124
FNDC5	3.15836413671237
HPCA	2.19970335286811
TMEM54	1.84309563900127
RNF19B	4.61811599645763
AK2	1.81928861606327
TRIM62	1.86578062584877
ZNF362	0.633632023967589
RN7SKP16	3.43090363768206
PHC2	2.49803726459434
ZSCAN20	2.410739386106
CSMD2	6.82364556495209
C1orf94	1.13796065296919
GJA4	6.39752483826871
SMIM12	1.50143776357526
DLGAP3	5.08678127731329
ZMYM6	2.54593835746477
ZMYM1	1.89888745314148
SFPQ	1.71808469116688
ZMYM4	0.705292854375705
RPL5P4	4.40500648866121
ZMYM4-AS1	5.81734442452758
NCDN	4.00024594709979
KIAA0319L	0.4450766709884
TFAP2E	0.552443611176277
PSMB2	1.26048687695386
C1orf216	2.7010552186192
CLSPN	3.91480790141334
AGO4	1.26281423480483
AGO1	2.19770655051073
AGO3	1.19977558466707
TEKT2	1.97986959147525
ADPRHL2	2.69954211893466
MAP7D1	0.269610682371126
TRAPPC3	1.46281948945346
THRAP3	0.583537719355161
SH3D21	2.37859301274922
EVA1B	10.3736535640461
STK40	1.56536160111314
LSM10	2.08480898885269
OSCP1	1.65392718854505
MRPS15	1.42698233303376
CSF3R	7.48636404311357
GRIK3	9.04477896383947
ZC3H12A	2.17302916894128
MIR5581	3.16466815309977
MEAF6	0.44420979104968
SNIP1	3.01157159564538
DNALI1	2.86208437075846
GNL2	1.54262507796934
C1orf109	1.99271695095222
CDCA8	7.71255758017703
EPHA10	3.27816775582983
MANEAL	4.01433146888667
C1orf122	2.38528719696478
YRDC	1.13981782818953
MTF1	0.346783322810713
INPP5B	0.600652856109851
SF3A3	1.12321169018743
FHL3	3.48621851416387
POU3F1	2.05228427595825
RRAGC	1.22932968362611
MYCBP	3.03648660167528
RHBDL2	5.44881646368189
AKIRIN1	1.24321441083632
NDUFS5	1.34946311320933
MACF1	1.41855797073999
BMP8A	0.61897508679594
PPIEL	2.13950994185288
PABPC4	0.763153912664011
HEYL	3.71651133673615
HPCAL4	6.23019785938388
PPIE	4.60454692564542
BMP8B	3.28579679702308
TRIT1	0.687178912971688
MYCL	5.63815855056989
MFSD2A	7.83518997963007
CAP1	1.37441648627681
PPT1	2.09265526773935
RLF	0.453523300352831
RNU6-1237P	3.88139795660115
ZMPSTE24	1.27529869278985
COL9A2	3.19272042812005
SMAP2	2.99299501005187
ZFP69B	3.21721322621182
ZFP69	2.67439022784506
EXO5	1.85259318145437
ZNF684	3.20865535872681
RIMS3	6.9646223151172
NFYC	0.819694655000348
KCNQ4	1.1354308680774
CITED4	5.74789359198971
CTPS1	4.21127146866163
SLFNL1	0.904100467511483
SCMH1	3.26448412517039
FOXO6	1.6497005368568
HIVEP3	3.74961632887525
FOXJ3	4.24344740980482
RIMKLA	5.52837264857319
PPCS	0.984615248818414
CCDC30	3.2289917534657
PPIH	1.86653355713181
YBX1	0.52150652293898
C1orf50	2.03184570601094
ERMAP	1.32091526107743
ZNF691	2.6970795205608
SLC2A1	6.83968080316646
SLC2A1-AS1	1.5559537717647
TMEM125	0.506158466450073
EBNA1BP2	0.912458878535436
TIE1	6.25937775074825
CDC20	6.35737595784571
ELOVL1	3.25658337649308
MED8	1.18501637844072
SZT2	3.92104857439567
HYI-AS1	2.02736257975909
HYI	2.0721653604892
PTPRF	4.79348362892881
KDM4A	4.34894267288442
ST3GAL3	3.73449476550436
KDM4A-AS1	1.08387869963961
ARTN	0.264167050946595
IPO13	1.51090954250176
DPH2	2.58632958481151
ATP6V0B	1.26428773500349
B4GALT2	1.71266378823136
CCDC24	2.81857848643456
SLC6A9	2.43370536591326
DMAP1	0.291966087472935
ERI3	4.58868655727048
RNF220	1.17076336797694
TMEM53	2.0881604336022
C1orf228	2.05638005799864
KIF2C	7.30836986949108
RPS8	1.29872280956808
SNORD46	1.3246235674932
SNORD38A	5.98686645828434
RPS15AP11	17.0214296446
BEST4	0.34854858056788
PLK3	2.64152936822923
BTBD19	2.14920337110355
PTCH2	1.72393870348738
EIF2B3	0.680275883420493
MRPS17P1	0.541646586927694
UROD	2.0773151973438
HECTD3	2.33390587182809
OSTCP5	2.42142117813492
ZSWIM5	4.93757368190667
HPDL	1.05419941702192
TOE1	3.6440875358194
MUTYH	2.47147431360544
TESK2	1.97489030574653
MMACHC	2.17873894019304
PRDX1	2.65932427214396
AKR1A1	1.41540266703989
NASP	2.62034392296626
CCDC17	3.90404172520175
RPS15AP10	2.53362654959352
GPBP1L1	0.705917229958293
TMEM69	0.745445516587772
IPP	4.53784600821457
MAST2	5.21669206518498
PIK3R3	6.04349389687126
TSPAN1	0.134524507620608
LURAP1	2.10305131943029
POMGNT1	0.79592025592992
RAD54L	3.26751442351855
LRRC41	1.05265681812797
UQCRH	0.913706541107946
NSUN4	0.786202487585192
FAAH	2.89190551650476
MKNK1	2.9260332927465
MOB3C	1.53193179254352
ATPAF1	1.00201701299139
EFCAB14	1.80936098141813
CYP4X1	5.28063006397403
TAL1	6.4824489855629
STIL	2.86353561082048
CMPK1	0.33538773998408
SPATA6	3.25599287272337
BEND5	5.01412254409192
AGBL4	0.733019547757277
ELAVL4	4.06070759197193
FCF1P6	3.37181914873849
DMRTA2	9.34171606825006
FAF1	0.716570770798476
CDKN2C	4.68319390316893
RNF11	0.471072374071811
TTC39A	0.0713537479632417
EPS15	1.57547993982489
OSBPL9	0.148826651961885
RAB3B	4.86217581613432
KTI12	2.53789583416989
TXNDC12	2.41361501787461
BTF3L4	1.20112100236777
ZFYVE9	2.01116987926759
PDCL3P6	2.15264818640008
ANAPC10P1	3.10017515802321
CC2D1B	2.21571315545577
PLA2G12AP1	2.38134594584263
ORC1	4.47673163817794
PRPF38A	1.05758621027935
ZCCHC11	1.57507392470378
EEF1GP7	1.11448789388089
GPX7	1.86741209483537
FAM159A	0.753339085489404
ZYG11B	5.66750251444524
ECHDC2	4.61342173351521
SCP2	1.60975270021798
MIR1273F	2.82206742450324
PODN	3.43982427518435
CPT2	1.78254938288262
C1orf123	1.41545713100218
MAGOH	3.26096734776769
LRP8	4.76992008671997
SLC25A3P1	3.42880807200139
SNORA58	3.60828803692367
NDC1	4.48507503497013
YIPF1	1.8229813535322
HSPB11	1.92715063677098
LRRC42	5.78853766227372
TMEM59	1.08833913652856
TCEANC2	3.7250267837647
MRPL37	1.02099764291857
CYB5RL	1.18261191286306
SSBP3-AS1	1.05400806014833
SSBP3	1.6658966344925
ACOT11	1.94259504862125
TTC4	2.99484518450664
PARS2	2.66385134691762
DHCR24	4.56971704714314
TMEM61	2.26545687476683
PCSK9	0.829541437945678
USP24	5.47404991927669
PRKAA2	6.63288144626371
C1orf168	1.66568651846288
HNRNPA1P6	1.21143648505448
DAB1	1.9779601175241
OMA1	0.598120215442039
MYSM1	0.8553756734143
JUN	5.40088932887793
FGGY	4.03114740619081
HOOK1	3.57278287951201
CYP2J2	2.96817021317274
NFIA	1.73208025615341
TM2D1	4.74981731332739
LAMTOR5P1	4.81583614565722
RN7SL180P	2.35182530015732
L1TD1	4.50875224594307
KANK4	2.92201817017513
USP1	3.00378784882067
DOCK7	6.26236983332553
ATG4C	0.596425579199693
ALG6	2.63154412098255
EFCAB7	3.76946098361323
DLEU2L	3.01701593074446
PGM1	1.45923148755713
ITGB3BP	2.34466827335944
RN7SL130P	2.89156258482996
ROR1	2.87830826875523
CACHD1	2.99313205078182
RAVER2	3.63053650754311
RNU6-1176P	3.56790593329985
MIR3671	4.03060071285316
JAK1	2.32009467131847
AK4	3.47911355608321
DNAJC6	10.1134599551818
LEPROT	1.62202594198879
LEPR	3.31909278732837
PDE4B	6.38631551701659
SGIP1	8.07304871285822
TCTEX1D1	3.95220072519885
WDR78	2.96035078054651
MIER1	0.598073708468014
SLC35D1	1.30513685352452
IL12RB2	0.211053178683702
SERBP1	0.822991416197777
GADD45A	6.37868621793172
GNG12-AS1	3.71131805909457
GNG12	8.70388456746388
DIRAS3	3.25535722837639
CTBP2P8	1.42105743956469
WLS	5.05417309874102
RPE65	1.5490568024648
DEPDC1	3.49840293848825
LRRC7	4.07429743507509
RN7SL538P	0.143814978207267
PIN1P1	0.374908871508716
RN7SL242P	1.22885452651648
LRRC40	3.88717674498916
SRSF11	0.942870304512141
ANKRD13C	0.353431086239671
HHLA3	3.9640266216661
CTH	3.35866565844489
PTGER3	1.92441794452847
ZRANB2-AS1	6.8540225205365
MIR186	4.20116920945662
ZRANB2	0.8396497064997
ZRANB2-AS2	0.631971217496519
NEGR1	6.11278257639507
RPL31P12	12.5571175967615
LRRIQ3	1.15348437875952
FPGT	2.11565593651224
FPGT-TNNI3K	1.35994984841677
TNNI3K	0.528722559527128
TYW3	1.71749361027568
CRYZ	2.66556773603879
RNU6-503P	0.863923540585675
SLC44A5	5.15103015265367
ACADM	0.86432958148885
RABGGTB	0.433746572859225
MSH4	0.644850471600356
ST6GALNAC3	4.38350247473354
ST6GALNAC5	4.27007467995689
PIGK	3.29192378193196
AK5	3.99650065521761
RN7SL370P	4.1189712954
ZZZ3	5.83482523971588
USP33	0.658385391120405
NSRP1P1	4.18143218071474
NEXN	5.72620856431699
NEXN-AS1	0.890862533527102
FUBP1	1.9182272368821
DNAJB4	2.42896080806435
GIPC2	1.13545783801604
PTGFR	1.00869254278482
IFI44L	5.81504605099064
IFI44	6.14164157732279
ST13P20	2.20260362549429
TTLL7-IT1	1.28146674855202
TTLL7	2.70853995631161
PRKACB	2.47808787493376
SAMD13	1.63100438883591
RPF1	1.50348200040154
SPATA1	1.83901732434324
GNG5	6.91784060252706
CTBS	3.34661682697939
SSX2IP	3.04148571209484
LPAR3	0.537163156531438
SYDE2	2.41865289670987
C1orf52	0.414959536261208
BCL10	0.570592523826321
DDAH1	9.85623035685002
CYR61	11.0450858054884
ZNHIT6	1.70376559583896
COL24A1	2.06935312382862
ODF2L	1.73222048315427
SH3GLB1	2.52742630636722
HS2ST1	0.627042657529035
LMO4	0.629986150861209
PKN2	1.16197108237779
RNU6-125P	5.11671528600664
TCEB1P19	3.57449783537268
GTF2B	0.894241697116431
RBMXL1	0.555497214954566
GBP3	3.10391116564902
GBP4	5.87665803956525
GBP6	2.30752005427526
LRRC8B	4.20594329422669
LRRC8C	2.53303633590209
LRRC8D	3.29197328133342
GEMIN8P4	1.49992779176597
ZNF326	1.71790274813857
ZNF644	0.309309922968939
HFM1	4.37914572358895
CDC7	4.93446642521534
EPHX4	2.55495226002522
BTBD8	3.20755009333693
GLMN	0.822145738840385
RPAP2	1.2495807271735
HMGB3P9	1.16372500053024
EVI5	1.12636305283982
RPL5	0.682599399474438
FAM69A	4.38263764489037
MTF2	1.49049827576725
CCDC18	3.69918088905069
TMED5	1.00320545399308
DR1	0.461431057373816
FNBP1L	1.15491055507581
BCAR3	3.99421770757687
DNTTIP2	0.763741296742907
GCLM	3.82419336528348
ARHGAP29	14.6385947567725
ABCD3	1.49275636537924
F3	7.07577546532812
SLC44A3	0.734194048128401
LINC01057	0.494864085708586
CNN3	3.41917489086857
ALG14	2.01821652192066
TMEM56	3.26618453595984
RWDD3	0.89640692541972
EEF1A1P11	9.94559773741397
PTBP2	2.02992346105158
DPYD	2.92835308671969
MIR137HG	8.23650551554954
SNX7	3.01962921360918
PALMD	3.44297954768399
HMGB3P10	0.810193199865862
AGL	1.83397390939793
SLC35A3	0.585077377802889
SASS6	2.62588657776245
TRMT13	1.64070808296588
LRRC39	3.85415108935516
DBT	0.523530514491546
RTCA	1.34676510203754
CDC14A	1.35895476750212
GPR88	0.396833671166851
VCAM1	4.81790897901745
EXTL2	1.99000923471862
SLC30A7	0.535204636258431
DPH5	1.76119846235683
S1PR1	9.10563888526277
OLFM3	4.09155411476924
COL11A1	14.9681921703739
RNPC3	0.685432018586207
AMY2B	1.03226292215025
AMY2A	1.41274004331822
PRMT6	3.40167635204817
NTNG1	4.48583873551046
VAV3	2.22975284745969
SLC25A24	6.01015793590815
FAM102B	2.8529738089676
HENMT1	2.35490545125683
PRPF38B	3.08234440419468
STXBP3	1.51506838098918
GPSM2	8.36141005595297
CLCC1	0.401683265561483
AKNAD1	5.43114625786708
WDR47	1.71882715881271
TAF13	1.72045143419931
TMEM167B	0.652197213165711
KIAA1324	3.71054518169489
C1orf194	1.80926614769804
SARS	0.346856173871641
CELSR2	2.14195622541045
PSRC1	8.02609380417744
MYBPHL	0.609987709245179
SORT1	0.430656903681251
PSMA5	0.795581132786185
ATXN7L2	3.17506903641597
CYB561D1	2.03342423520597
AMIGO1	4.14614799840081
GPR61	0.312020722073324
GNAI3	1.39669970817206
AMPD2	4.05506178987763
GSTM4	2.29949532222191
GSTM2	2.93095274192209
GSTM1	1.03361767982765
GSTM5	4.18987769950838
GSTM3	1.50057994421202
CSF1	9.55941375091123
AHCYL1	0.627457400536737
STRIP1	0.93550222721064
SLC6A17	4.08533512844625
KCNC4-AS1	1.87151105023783
KCNC4	3.73558367633844
RBM15	2.77097557929253
LAMTOR5-AS1	2.02528216607195
SLC16A4	4.04617221081065
LAMTOR5	1.81099748850618
KCNA2	3.7825669111662
KCNA3	3.75590411868029
CD53	8.90043611992782
LRIF1	0.513894824341703
CEPT1	0.505587467233132
DRAM2	1.24483536502136
PIFO	0.633589567349254
OVGP1	1.70631823119742
ATP5F1	0.695335193062442
WDR77	1.14371512424549
C1orf162	3.50376198529921
RAP1A	1.47589603169822
DDX20	4.47990294511925
FAM212B	3.25822146103062
KCND3	5.74245708910162
CTTNBP2NL	0.350117173057326
WNT2B	2.58668662731025
CAPZA1	1.42639106717197
ST7L	0.620142789697413
MOV10	3.83742113916412
RHOC	4.52075114969675
PPM1J	1.37001933452416
AKR7A2P1	2.00688523326931
SLC16A1	3.68904518037048
LRIG2	3.9540702584418
MAGI3	0.705943201416398
PHTF1	0.983145926031238
RSBN1	1.00773422760595
AP4B1-AS1	2.07747744963621
PTPN22	0.612409918604064
BCL2L15	1.51772519728149
AP4B1	3.08527559574226
DCLRE1B	3.03107761532356
HIPK1	0.829431966359032
OLFML3	14.1867148963594
SYT6	6.24074177267822
TRIM33	0.65509261710671
BCAS2	1.23102707734754
DENND2C	5.17760119744052
NRAS	1.24818092670813
CSDE1	0.3720417804775
SIKE1	3.91052003507039
SYCP1	0.64260718430475
TSPAN2	3.5651716215224
VANGL1	4.07901709438598
NHLH2	2.91294125568125
SLC22A15	2.7443238356627
ATP1A1	2.71939987546213
RNU6-817P	3.45822370527729
NAP1L4P1	6.95923995883231
CD58	4.97230834462809
IGSF3	4.85550685556132
PTGFRN	4.62418894166496
CD101	2.34469026494993
TTF2	3.51196071959163
TRIM45	3.33599225411946
VTCN1	1.13003190448234
MAN1A2	0.300293847386244
FAM46C	1.9896331436023
GDAP2	1.25960119740762
WDR3	0.49484997296677
SPAG17	1.04328573034272
TBX15	3.78500157451546
WARS2-IT1	0.980622687515653
RBMX2P3	3.87549677527593
RPS3AP12	7.2044827234186
WARS2	3.67684752985856
GAPDHP32	2.4752903565318
GAPDHP33	0.480498255219853
LINC00622	1.36217563696813
ZNF697	5.94813362139438
PHGDH	9.58073040485689
NOTCH2	4.0936636926888
FAM72B	4.38098903721712
HIST2H3DP1	5.6674021818763
FCGR1B	7.05534678587043
SRGAP2C	1.85718248866141
EMBP1	0.612222996582261
FAM72D	2.91093626643544
SRGAP2B	3.30749831324069
NBPF8	1.66520947403395
RNVU1-4	3.39108551721753
RNU1-59P	1.25900835336103
NBPF9	5.85350406832304
PDE4DIP	12.4647495510747
RNVU1-6	2.72227134146806
POLR3GL	0.909621739884196
GNRHR2	1.79640650491614
PEX11B	1.97820856870057
ITGA10	5.01613268677222
ANKRD35	3.91413478738487
PIAS3	0.677873487370859
NUDT17	1.36676742723672
POLR3C	0.755490826069745
PDZK1	0.61084144225295
GPR89A	1.6403086328675
NBPF11	1.33977096912946
HYDIN2	2.88028510497288
NBPF12	3.76414717048507
PRKAB2	1.56815322298078
CHD1L	1.235631890607
FMO5	1.64557480679729
BCL9	4.05233195156682
ACP6	1.87491813425492
GPR89B	1.69733256444289
NBPF14	2.11917793915073
NBPF20	4.69054001455866
RNVU1-15	3.08919755593877
FAM72C	2.57288006924998
FCGR1A	8.58884944626151
HIST2H2BF	4.130249439229
HIST2H3D	0.427285709390613
HIST2H2BE	2.47904450592603
HIST2H2AC	1.96917912932867
BOLA1	1.66025069078052
HIST2H2AB	1.08237991039496
SV2A	4.98489388957842
SF3B4	1.38321403744192
MTMR11	2.19849992745155
VPS45	4.74994488047105
PLEKHO1	2.27453731920042
ANP32E	4.32783149033438
CA14	3.47672261271295
C1orf54	11.3440627910827
APH1A	0.761247843166574
PRPF3	0.947669985554224
RPRD2	0.741501711525023
TARS2	0.500151184344082
ECM1	7.91403377886528
ADAMTSL4	1.15929755419238
RN7SL473P	6.72610491840812
RN7SL600P	4.03939638002922
ADAMTSL4-AS1	1.0627767945596
MCL1	1.7996439917905
ENSA	0.863009979366466
GOLPH3L	2.54978507118252
CTSS	6.32725877700943
CTSK	4.9468506373386
ARNT	0.848769283183252
SETDB1	0.699660684203649
CERS2	0.603176755404651
ANXA9	2.29578308569258
FAM63A	2.67461063401727
C1orf56	2.26255726069099
MLLT11	1.79002689513061
CDC42SE1	0.733622066263367
GABPB2	0.766511614588877
SEMA6C	3.60471276733981
TNFAIP8L2	5.89634676008175
SCNM1	0.988615584522425
LYSMD1	2.18840533612889
VPS72	1.30553229833082
PIP5K1A	0.702640035231436
PSMD4	1.02335604065691
ZNF687	3.22538297333524
PI4KB	1.10301457266972
RFX5	4.27733324331202
SELENBP1	3.35803836875451
PSMB4	0.638924271815741
